UF,Município,Marca Modelo,Ano Fabricação Veículo CRV,Qtd. Veículos
SAO PAULO,MOGI DAS CRUZES,AUDI/Q3 2.0 TFSI,2024,3.0
SAO PAULO,MOGI DAS CRUZES,AUDI/Q3 SPB 2.0 TFSI,2024,8.0
SAO PAULO,MOGI DAS CRUZES,I/AUDI A3 SD HIBRIDO,2024,1.0
SAO PAULO,MOGI DAS CRUZES,I/AUDI A4 2.0 SE QUATTRO,2024,1.0
SAO PAULO,MOGI DAS CRUZES,I/AUDI A5 2.0 SB QUATTRO,2024,3.0
SAO PAULO,MOGI DAS CRUZES,I/AUDI Q3 2.0 TFSI,2024,4.0
SAO PAULO,MOGI DAS CRUZES,I/AUDI Q3 SPB 2.0 TFSI,2024,5.0
SAO PAULO,MOGI DAS CRUZES,I/AUDI Q5 2.0 TFSI,2024,4.0
SAO PAULO,MOGI DAS CRUZES,I/AUDI Q5 P-HIBRIDO,2024,2.0
SAO PAULO,MOGI DAS CRUZES,I/AUDI Q5 SB P-HIBRIDO,2024,2.0
SAO PAULO,MOGI-MIRIM,I/AUDI A3 SB HIBRIDO,2024,1.0
SAO PAULO,MOGI-MIRIM,I/AUDI Q3 SPB 2.0 TFSI,2024,1.0
SAO PAULO,MONGAGUA,I/AUDI A5 2.0 SB QUATTRO,2024,1.0
SAO PAULO,MORUNGABA,I/AUDI Q3 2.0 TFSI,2024,1.0
SAO PAULO,NOVA ODESSA,I/AUDI Q8 SB HIBRIDO,2024,1.0
SAO PAULO,OLIMPIA,I/AUDI Q5 SB P-HIBRIDO,2024,1.0
SAO PAULO,ORLANDIA,I/AUDI Q5 2.0 TFSI,2024,1.0
SAO PAULO,OSASCO,AUDI/Q3 SPB 2.0 TFSI,2024,7.0
SAO PAULO,OSASCO,I/AUDI A4 2.0 SE QUATTRO,2024,1.0
SAO PAULO,OSASCO,I/AUDI A5 2.0 SB QUATTRO,2024,1.0
SAO PAULO,OSASCO,I/AUDI Q3 SPB 2.0 TFSI,2024,1.0
SAO PAULO,OSASCO,I/AUDI Q5 2.0 TFSI,2024,3.0
SAO PAULO,OSASCO,I/AUDI Q5 SB P-HIBRIDO,2024,1.0
SAO PAULO,OSASCO,I/AUDI RS6 AV PERF HIB,2024,1.0
SAO PAULO,OURINHOS,I/AUDI Q5 SB P-HIBRIDO,2024,1.0
SAO PAULO,OURINHOS,I/AUDI Q8 SB HIBRIDO,2024,1.0
SAO PAULO,PARDINHO,AUDI/Q3 SPB 2.0 TFSI,2024,1.0
SAO PAULO,PAULINIA,I/AUDI A3 SD HIBRIDO,2024,1.0
SAO PAULO,PAULINIA,I/AUDI Q5 P-HIBRIDO,2024,1.0
SAO PAULO,PEDERNEIRAS,I/AUDI Q3 2.0 TFSI,2024,1.0
SAO PAULO,PINDAMONHANGABA,I/AUDI Q3 SPB 2.0 TFSI,2024,1.0
SAO PAULO,PIRACICABA,AUDI/Q3 2.0 TFSI,2024,1.0
SAO PAULO,PIRACICABA,AUDI/Q3 SPB 2.0 TFSI,2024,2.0
SAO PAULO,PIRACICABA,I/AUDI A3 SB HIBRIDO,2024,3.0
SAO PAULO,PIRACICABA,I/AUDI A4 2.0 SE QUATTRO,2024,1.0
SAO PAULO,PIRACICABA,I/AUDI A5 2.0 SB QUATTRO,2024,4.0
SAO PAULO,PIRACICABA,I/AUDI Q3 2.0 TFSI,2024,3.0
SAO PAULO,PIRACICABA,I/AUDI Q3 SPB 2.0 TFSI,2024,2.0
SAO PAULO,PIRAJU,I/AUDI A5 2.0 SB QUATTRO,2024,1.0
SAO PAULO,PIRASSUNUNGA,AUDI/Q3 SPB 2.0 TFSI,2024,1.0
SAO PAULO,POA,AUDI/Q3 2.0 TFSI,2024,1.0
SAO PAULO,POA,I/AUDI Q5 P-HIBRIDO,2024,1.0
SAO PAULO,PORTO FELIZ,I/AUDI Q3 SPB 2.0 TFSI,2024,1.0
SAO PAULO,PORTO FERREIRA,AUDI/Q3 SPB 2.0 TFSI,2024,1.0
SAO PAULO,PORTO FERREIRA,I/AUDI Q8 SB HIBRIDO,2024,1.0
SAO PAULO,PRAIA GRANDE,AUDI/Q3 2.0 TFSI,2024,1.0
SAO PAULO,PRAIA GRANDE,I/AUDI A3 SEDAN 2.0,2024,1.0
SAO PAULO,PRAIA GRANDE,I/AUDI A5 2.0 SB QUATTRO,2024,1.0
SAO PAULO,PRAIA GRANDE,I/AUDI Q3 2.0 TFSI,2024,1.0
SAO PAULO,PRESIDENTE EPITACIO,I/AUDI Q3 2.0 TFSI,2024,1.0
SAO PAULO,PRESIDENTE PRUDENTE,I/AUDI Q3 2.0 TFSI,2024,2.0
SAO PAULO,PRESIDENTE PRUDENTE,I/AUDI Q5 P-HIBRIDO,2024,1.0
SAO PAULO,REGISTRO,AUDI/Q3 2.0 TFSI,2024,1.0
SAO PAULO,RIBEIRAO PRETO,AUDI/Q3 2.0 TFSI,2024,2.0
SAO PAULO,RIBEIRAO PRETO,AUDI/Q3 SPB 2.0 TFSI,2024,6.0
SAO PAULO,RIBEIRAO PRETO,I/AUDI A3 SB HIBRIDO,2024,1.0
SAO PAULO,RIBEIRAO PRETO,I/AUDI A3 SD HIBRIDO,2024,6.0
SAO PAULO,RIBEIRAO PRETO,I/AUDI A3 SEDAN 2.0,2024,2.0
SAO PAULO,RIBEIRAO PRETO,I/AUDI A4 2.0 SE QUATTRO,2024,2.0
SAO PAULO,RIBEIRAO PRETO,I/AUDI A5 2.0 SB QUATTRO,2024,6.0
SAO PAULO,RIBEIRAO PRETO,I/AUDI Q3 2.0 TFSI,2024,8.0
SAO PAULO,RIBEIRAO PRETO,I/AUDI Q3 SPB 2.0 TFSI,2024,3.0
SAO PAULO,RIBEIRAO PRETO,I/AUDI Q5 2.0 TFSI,2024,6.0
SAO PAULO,RIBEIRAO PRETO,I/AUDI Q5 P-HIBRIDO,2024,8.0
SAO PAULO,RIBEIRAO PRETO,I/AUDI Q5 SB P-HIBRIDO,2024,6.0
SAO PAULO,RIBEIRAO PRETO,I/AUDI Q7 HIBRIDO,2024,1.0
SAO PAULO,RIBEIRAO PRETO,I/AUDI Q8 SB HIBRIDO,2024,3.0
SAO PAULO,RIO CLARO,AUDI/Q3 2.0 TFSI,2024,1.0
SAO PAULO,RIO CLARO,I/AUDI Q5 2.0 TFSI,2024,2.0
SAO PAULO,RIO CLARO,I/AUDI Q5 SB P-HIBRIDO,2024,2.0
SAO PAULO,SALTO,AUDI/Q3 2.0 TFSI,2024,1.0
SAO PAULO,SALTO,I/AUDI A3 SD HIBRIDO,2024,1.0
SAO PAULO,SANTA BARBARA D'OESTE,AUDI/Q3 SPB 2.0 TFSI,2024,1.0
SAO PAULO,SANTA CRUZ DAS PALMEIRAS,I/AUDI Q3 2.0 TFSI,2024,1.0
SAO PAULO,SANTA CRUZ DAS PALMEIRAS,I/AUDI Q8 SB HIBRIDO,2024,1.0
SAO PAULO,SANTA FE DO SUL,I/AUDI Q3 2.0 TFSI,2024,1.0
SAO PAULO,SANTANA DE PARNAIBA,AUDI/Q3 2.0 TFSI,2024,2.0
SAO PAULO,SANTANA DE PARNAIBA,AUDI/Q3 SPB 2.0 TFSI,2024,3.0
SAO PAULO,SANTANA DE PARNAIBA,I/AUDI A3 SB HIBRIDO,2024,2.0
SAO PAULO,SANTANA DE PARNAIBA,I/AUDI A3 SD HIBRIDO,2024,3.0
SAO PAULO,SANTANA DE PARNAIBA,I/AUDI A3 SEDAN 2.0,2024,1.0
SAO PAULO,SANTANA DE PARNAIBA,I/AUDI A4 2.0 SE QUATTRO,2024,2.0
SAO PAULO,SANTANA DE PARNAIBA,I/AUDI A5 2.0 SB QUATTRO,2024,2.0
SAO PAULO,SANTANA DE PARNAIBA,I/AUDI Q3 2.0 TFSI,2024,4.0
SAO PAULO,SANTANA DE PARNAIBA,I/AUDI Q5 2.0 TFSI,2024,2.0
SAO PAULO,SANTANA DE PARNAIBA,I/AUDI Q5 P-HIBRIDO,2024,3.0
SAO PAULO,SANTANA DE PARNAIBA,I/AUDI Q5 SB P-HIBRIDO,2024,3.0
SAO PAULO,SANTANA DE PARNAIBA,I/AUDI Q8 SB HIBRIDO,2024,1.0
SAO PAULO,SANTANA DE PARNAIBA,I/AUDI RS 5 SB COMP PLUS,2024,1.0
SAO PAULO,SANTANA DE PARNAIBA,I/AUDI RS6 AV PERF HIB,2024,2.0
SAO PAULO,SANTO ANDRE,AUDI/Q3 2.0 TFSI,2024,6.0
SAO PAULO,SANTO ANDRE,AUDI/Q3 SPB 2.0 TFSI,2024,6.0
SAO PAULO,SANTO ANDRE,I/AUDI A3 SB HIBRIDO,2024,1.0
SAO PAULO,SANTO ANDRE,I/AUDI A3 SD HIBRIDO,2024,1.0
SAO PAULO,SANTO ANDRE,I/AUDI A3 SEDAN 2.0,2024,3.0
SAO PAULO,SANTO ANDRE,I/AUDI A4 2.0 SE QUATTRO,2024,2.0
SAO PAULO,SANTO ANDRE,I/AUDI Q3 2.0 TFSI,2024,5.0
SAO PAULO,SANTO ANDRE,I/AUDI Q3 SPB 2.0 TFSI,2024,7.0
SAO PAULO,SANTO ANDRE,I/AUDI Q5 P-HIBRIDO,2024,4.0
SAO PAULO,SANTO ANDRE,I/AUDI Q8 SB HIBRIDO,2024,1.0
SAO PAULO,SANTO ANDRE,I/AUDI RS 5 SB COMP PLUS,2024,1.0
SAO PAULO,SANTO ANDRE,I/AUDI RS6 AV PERF HIB,2024,1.0
SAO PAULO,SANTOS,AUDI/Q3 2.0 TFSI,2024,6.0
SAO PAULO,SANTOS,AUDI/Q3 SPB 2.0 TFSI,2024,12.0
SAO PAULO,SANTOS,I/AUDI A3 SB HIBRIDO,2024,3.0
SAO PAULO,SANTOS,I/AUDI A3 SD HIBRIDO,2024,2.0
SAO PAULO,SANTOS,I/AUDI A3 SEDAN 2.0,2024,2.0
SAO PAULO,SANTOS,I/AUDI A4 2.0 SE QUATTRO,2024,1.0
SAO PAULO,SANTOS,I/AUDI A5 2.0 SB QUATTRO,2024,6.0
SAO PAULO,SANTOS,I/AUDI Q3 2.0 TFSI,2024,9.0
SAO PAULO,SANTOS,I/AUDI Q3 SPB 2.0 TFSI,2024,9.0
SAO PAULO,SANTOS,I/AUDI Q5 2.0 TFSI,2024,8.0
SAO PAULO,SANTOS,I/AUDI Q5 P-HIBRIDO,2024,2.0
SAO PAULO,SANTOS,I/AUDI Q5 SB P-HIBRIDO,2024,6.0
SAO PAULO,SANTOS,I/AUDI Q7 HIBRIDO,2024,1.0
SAO PAULO,SANTOS,I/AUDI Q8 SB HIBRIDO,2024,1.0
SAO PAULO,SANTOS,I/AUDI RS6 AV PERF HIB,2024,2.0
SAO PAULO,SAO BERNARDO DO CAMPO,AUDI/Q3 2.0 TFSI,2024,2.0
SAO PAULO,SAO BERNARDO DO CAMPO,AUDI/Q3 SPB 2.0 TFSI,2024,1.0
SAO PAULO,SAO BERNARDO DO CAMPO,I/AUDI A3 SB HIBRIDO,2024,1.0
SAO PAULO,SAO BERNARDO DO CAMPO,I/AUDI A3 SEDAN 2.0,2024,1.0
SAO PAULO,SAO BERNARDO DO CAMPO,I/AUDI A5 2.0 SB QUATTRO,2024,3.0
SAO PAULO,SAO BERNARDO DO CAMPO,I/AUDI Q3 2.0 TFSI,2024,2.0
SAO PAULO,SAO BERNARDO DO CAMPO,I/AUDI Q3 SPB 2.0 TFSI,2024,6.0
SAO PAULO,SAO BERNARDO DO CAMPO,I/AUDI Q5 2.0 TFSI,2024,1.0
SAO PAULO,SAO BERNARDO DO CAMPO,I/AUDI Q5 P-HIBRIDO,2024,5.0
SAO PAULO,SAO BERNARDO DO CAMPO,I/AUDI Q5 SB P-HIBRIDO,2024,3.0
SAO PAULO,SAO BERNARDO DO CAMPO,I/AUDI RS6 AV PERF HIB,2024,1.0
SAO PAULO,SAO CAETANO DO SUL,AUDI/Q3 2.0 TFSI,2024,1.0
SAO PAULO,SAO CAETANO DO SUL,I/AUDI A3 SB HIBRIDO,2024,2.0
SAO PAULO,SAO CAETANO DO SUL,I/AUDI A3 SD HIBRIDO,2024,1.0
SAO PAULO,SAO CAETANO DO SUL,I/AUDI A4 2.0 SE QUATTRO,2024,1.0
SAO PAULO,SAO CAETANO DO SUL,I/AUDI Q3 2.0 TFSI,2024,2.0
SAO PAULO,SAO CAETANO DO SUL,I/AUDI Q3 SPB 2.0 TFSI,2024,2.0
SAO PAULO,SAO CAETANO DO SUL,I/AUDI Q5 2.0 TFSI,2024,3.0
SAO PAULO,SAO CAETANO DO SUL,I/AUDI Q5 SB P-HIBRIDO,2024,1.0
SAO PAULO,SAO CARLOS,I/AUDI Q3 2.0 TFSI,2024,1.0
SAO PAULO,SAO CARLOS,I/AUDI Q3 SPB 2.0 TFSI,2024,2.0
SAO PAULO,SAO CARLOS,I/AUDI Q5 SB P-HIBRIDO,2024,1.0
SAO PAULO,SAO JOAO DA BOA VISTA,AUDI/Q3 SPB 2.0 TFSI,2024,1.0
SAO PAULO,SAO JOAO DA BOA VISTA,I/AUDI Q3 2.0 TFSI,2024,1.0
SAO PAULO,SAO JOAO DA BOA VISTA,I/AUDI Q5 SB P-HIBRIDO,2024,1.0
SAO PAULO,SAO JOSE DO RIO PRETO,AUDI/Q3 2.0 TFSI,2024,14.0
SAO PAULO,SAO JOSE DO RIO PRETO,AUDI/Q3 SPB 2.0 TFSI,2024,6.0
SAO PAULO,SAO JOSE DO RIO PRETO,I/AUDI A3 SB HIBRIDO,2024,3.0
SAO PAULO,SAO JOSE DO RIO PRETO,I/AUDI A3 SD HIBRIDO,2024,1.0
SAO PAULO,SAO JOSE DO RIO PRETO,I/AUDI A3 SEDAN 2.0,2024,1.0
SAO PAULO,SAO JOSE DO RIO PRETO,I/AUDI A4 2.0 SE QUATTRO,2024,2.0
SAO PAULO,SAO JOSE DO RIO PRETO,I/AUDI A5 2.0 SB QUATTRO,2024,4.0
SAO PAULO,SAO JOSE DO RIO PRETO,I/AUDI Q3 2.0 TFSI,2024,5.0
SAO PAULO,SAO JOSE DO RIO PRETO,I/AUDI Q3 SPB 2.0 TFSI,2024,7.0
SAO PAULO,SAO JOSE DO RIO PRETO,I/AUDI Q5 2.0 TFSI,2024,10.0
SAO PAULO,SAO JOSE DO RIO PRETO,I/AUDI Q5 P-HIBRIDO,2024,11.0
SAO PAULO,SAO JOSE DO RIO PRETO,I/AUDI Q5 SB P-HIBRIDO,2024,2.0
SAO PAULO,SAO JOSE DO RIO PRETO,I/AUDI Q8 SB HIBRIDO,2024,2.0
SAO PAULO,SAO JOSE DO RIO PRETO,I/AUDI RS6 AV PERF HIB,2024,3.0
SAO PAULO,SAO JOSE DOS CAMPOS,AUDI/Q3 2.0 TFSI,2024,11.0
SAO PAULO,SAO JOSE DOS CAMPOS,AUDI/Q3 SPB 2.0 TFSI,2024,1.0
SAO PAULO,SAO JOSE DOS CAMPOS,I/AUDI A3 SB HIBRIDO,2024,2.0
SAO PAULO,SAO JOSE DOS CAMPOS,I/AUDI A3 SD HIBRIDO,2024,4.0
SAO PAULO,SAO JOSE DOS CAMPOS,I/AUDI A3 SEDAN 2.0,2024,1.0
SAO PAULO,SAO JOSE DOS CAMPOS,I/AUDI A4 2.0 SE QUATTRO,2024,3.0
SAO PAULO,SAO JOSE DOS CAMPOS,I/AUDI A5 2.0 SB QUATTRO,2024,3.0
SAO PAULO,SAO JOSE DOS CAMPOS,I/AUDI Q3 2.0 TFSI,2024,3.0
SAO PAULO,SAO JOSE DOS CAMPOS,I/AUDI Q3 SPB 2.0 TFSI,2024,2.0
SAO PAULO,SAO JOSE DOS CAMPOS,I/AUDI Q5 2.0 TFSI,2024,3.0
SAO PAULO,SAO JOSE DOS CAMPOS,I/AUDI Q5 P-HIBRIDO,2024,3.0
SAO PAULO,SAO JOSE DOS CAMPOS,I/AUDI Q5 SB P-HIBRIDO,2024,1.0
SAO PAULO,SAO JOSE DOS CAMPOS,I/AUDI RS6 AV PERF HIB,2024,1.0
SAO PAULO,SAO MANUEL,AUDI/Q3 2.0 TFSI,2024,1.0
SAO PAULO,SAO PAULO,AUDI/Q3 2.0 TFSI,2024,122.0
SAO PAULO,SAO PAULO,AUDI/Q3 SPB 2.0 TFSI,2024,71.0
SAO PAULO,SAO PAULO,I/AUDI A3 SB HIBRIDO,2024,54.0
SAO PAULO,SAO PAULO,I/AUDI A3 SD HIBRIDO,2024,43.0
SAO PAULO,SAO PAULO,I/AUDI A3 SEDAN 2.0,2024,25.0
SAO PAULO,SAO PAULO,I/AUDI A4 2.0 SE QUATTRO,2024,64.0
SAO PAULO,SAO PAULO,I/AUDI A5 2.0 SB QUATTRO,2024,53.0
SAO PAULO,SAO PAULO,I/AUDI A5 SPB 2.0 TFSI,2024,1.0
SAO PAULO,SAO PAULO,I/AUDI Q3 2.0 TFSI,2024,197.0
SAO PAULO,SAO PAULO,I/AUDI Q3 F3BCEA,2024,1.0
SAO PAULO,SAO PAULO,I/AUDI Q3 SPB 2.0 TFSI,2024,118.0
SAO PAULO,SAO PAULO,I/AUDI Q5 2.0 TFSI,2024,116.0
SAO PAULO,SAO PAULO,I/AUDI Q5 2.0TFSI,2024,2.0
SAO PAULO,SAO PAULO,I/AUDI Q5 P-HIBRIDO,2024,118.0
SAO PAULO,SAO PAULO,I/AUDI Q5 S LINE TSFI,2024,1.0
SAO PAULO,SAO PAULO,I/AUDI Q5 SB P-HIBRIDO,2024,57.0
SAO PAULO,SAO PAULO,I/AUDI Q6 ETRON QUATTRO,2024,8.0
SAO PAULO,SAO PAULO,I/AUDI Q7 HIBRIDO,2024,14.0
SAO PAULO,SAO PAULO,I/AUDI Q8 SB HIBRIDO,2024,14.0
SAO PAULO,SAO PAULO,I/AUDI RS 5 SB COMP PLUS,2024,1.0
SAO PAULO,SAO PAULO,I/AUDI RS6 AV PERF HIB,2024,11.0
SAO PAULO,SAO ROQUE,AUDI/Q3 SPB 2.0 TFSI,2024,1.0
SAO PAULO,SAO SEBASTIAO,AUDI/Q3 2.0 TFSI,2024,1.0
SAO PAULO,SAO SEBASTIAO,I/AUDI Q5 2.0 TFSI,2024,1.0
SAO PAULO,SAO VICENTE,I/AUDI Q3 2.0 TFSI,2024,2.0
SAO PAULO,SERRANA,I/AUDI Q3 2.0 TFSI,2024,1.0
SAO PAULO,SERTAOZINHO,AUDI/Q3 2.0 TFSI,2024,1.0
SAO PAULO,SERTAOZINHO,I/AUDI A3 SB HIBRIDO,2024,1.0
SAO PAULO,SERTAOZINHO,I/AUDI Q3 2.0 TFSI,2024,1.0
SAO PAULO,SERTAOZINHO,I/AUDI Q5 P-HIBRIDO,2024,1.0
SAO PAULO,SOCORRO,AUDI/Q3 SPB 2.0 TFSI,2024,1.0
SAO PAULO,SOROCABA,AUDI/Q3 2.0 TFSI,2024,4.0
SAO PAULO,SOROCABA,AUDI/Q3 SPB 2.0 TFSI,2024,12.0
SAO PAULO,SOROCABA,I/AUDI A3 SB HIBRIDO,2024,1.0
SAO PAULO,SOROCABA,I/AUDI A3 SD HIBRIDO,2024,3.0
SAO PAULO,SOROCABA,I/AUDI A3 SEDAN 2.0,2024,2.0
SAO PAULO,SOROCABA,I/AUDI A4 2.0 SE QUATTRO,2024,1.0
SAO PAULO,SOROCABA,I/AUDI A5 2.0 SB QUATTRO,2024,4.0
SAO PAULO,SOROCABA,I/AUDI Q3 2.0 TFSI,2024,9.0
SAO PAULO,SOROCABA,I/AUDI Q3 SPB 2.0 TFSI,2024,8.0
SAO PAULO,SOROCABA,I/AUDI Q5 2.0 TFSI,2024,8.0
SAO PAULO,SOROCABA,I/AUDI Q5 P-HIBRIDO,2024,1.0
SAO PAULO,SOROCABA,I/AUDI Q5 SB P-HIBRIDO,2024,4.0
SAO PAULO,SOROCABA,I/AUDI Q8 SB HIBRIDO,2024,3.0
SAO PAULO,SOROCABA,I/AUDI RS 5 SB COMP PLUS,2024,1.0
SAO PAULO,SUMARE,I/AUDI A3 SB HIBRIDO,2024,1.0
SAO PAULO,SUMARE,I/AUDI A3 SD HIBRIDO,2024,2.0
SAO PAULO,SUZANO,I/AUDI A3 SD HIBRIDO,2024,1.0
SAO PAULO,SUZANO,I/AUDI Q3 2.0 TFSI,2024,1.0
SAO PAULO,SUZANO,I/AUDI Q5 2.0 TFSI,2024,1.0
SAO PAULO,SUZANO,I/AUDI Q5 P-HIBRIDO,2024,2.0
SAO PAULO,TABOAO DA SERRA,AUDI/Q3 SPB 2.0 TFSI,2024,1.0
SAO PAULO,TABOAO DA SERRA,I/AUDI A3 SEDAN 2.0,2024,1.0
SAO PAULO,TABOAO DA SERRA,I/AUDI Q3 SPB 2.0 TFSI,2024,1.0
SAO PAULO,TAQUARITINGA,I/AUDI A3 SD HIBRIDO,2024,1.0
SAO PAULO,TAQUARITINGA,I/AUDI A3 SEDAN 2.0,2024,1.0
SAO PAULO,TAQUARITINGA,I/AUDI Q5 P-HIBRIDO,2024,1.0
SAO PAULO,TAQUARITUBA,I/AUDI Q5 2.0 TFSI,2024,1.0
SAO PAULO,TATUI,AUDI/Q3 SPB 2.0 TFSI,2024,2.0
SAO PAULO,TATUI,I/AUDI A3 SEDAN 2.0,2024,1.0
SAO PAULO,TAUBATE,I/AUDI A3 SD HIBRIDO,2024,1.0
SAO PAULO,TAUBATE,I/AUDI A3 SEDAN 2.0,2024,1.0
SAO PAULO,TAUBATE,I/AUDI Q3 2.0 TFSI,2024,1.0
SAO PAULO,TAUBATE,I/AUDI Q5 2.0 TFSI,2024,1.0
SAO PAULO,TAUBATE,I/AUDI Q5 SB P-HIBRIDO,2024,1.0
SAO PAULO,TERRA ROXA,I/AUDI A3 SB HIBRIDO,2024,1.0
SAO PAULO,TIETE,AUDI/Q3 2.0 TFSI,2024,1.0
SAO PAULO,TIETE,I/AUDI A3 SEDAN 2.0,2024,1.0
SAO PAULO,TREMEMBE,I/AUDI A3 SEDAN 2.0,2024,1.0
SAO PAULO,TREMEMBE,I/AUDI Q5 2.0 TFSI,2024,1.0
SAO PAULO,TUPA,I/AUDI Q3 2.0 TFSI,2024,1.0
SAO PAULO,UBATUBA,I/AUDI Q5 2.0 TFSI,2024,1.0
SAO PAULO,UBATUBA,I/AUDI Q6 ETRON QUATTRO,2024,1.0
SAO PAULO,URUPES,AUDI/Q3 SPB 2.0 TFSI,2024,1.0
SAO PAULO,VALINHOS,AUDI/Q3 2.0 TFSI,2024,1.0
SAO PAULO,VALINHOS,AUDI/Q3 SPB 2.0 TFSI,2024,3.0
SAO PAULO,VALINHOS,I/AUDI A3 SD HIBRIDO,2024,2.0
SAO PAULO,VALINHOS,I/AUDI Q5 2.0 TFSI,2024,1.0
SAO PAULO,VALINHOS,I/AUDI Q5 P-HIBRIDO,2024,1.0
SAO PAULO,VARGEM GRANDE DO SUL,I/AUDI RS6 AV PERF HIB,2024,1.0
SAO PAULO,VARGEM GRANDE PAULISTA,I/AUDI Q3 2.0 TFSI,2024,1.0
SAO PAULO,VINHEDO,AUDI/Q3 2.0 TFSI,2024,1.0
SAO PAULO,VINHEDO,AUDI/Q3 SPB 2.0 TFSI,2024,1.0
SAO PAULO,VINHEDO,I/AUDI A3 SB HIBRIDO,2024,1.0
SAO PAULO,VINHEDO,I/AUDI A3 SD HIBRIDO,2024,1.0
SAO PAULO,VINHEDO,I/AUDI A5 2.0 SB QUATTRO,2024,1.0
SAO PAULO,VINHEDO,I/AUDI Q5 2.0 TFSI,2024,1.0
SAO PAULO,VINHEDO,I/AUDI Q5 P-HIBRIDO,2024,1.0
SAO PAULO,VOTORANTIM,AUDI/Q3 2.0 TFSI,2024,1.0
SAO PAULO,VOTORANTIM,I/AUDI A3 SB HIBRIDO,2024,1.0
SAO PAULO,VOTORANTIM,I/AUDI A4 2.0 SE QUATTRO,2024,1.0
SAO PAULO,VOTORANTIM,I/AUDI Q3 SPB 2.0 TFSI,2024,1.0
SAO PAULO,VOTORANTIM,I/AUDI Q5 P-HIBRIDO,2024,1.0
SAO PAULO,VOTORANTIM,I/AUDI Q5 SB P-HIBRIDO,2024,1.0
SAO PAULO,VOTORANTIM,I/AUDI Q7 HIBRIDO,2024,1.0
SAO PAULO,VOTORANTIM,I/AUDI Q8 SB HIBRIDO,2024,1.0
SAO PAULO,VOTUPORANGA,AUDI/Q3 2.0 TFSI,2024,1.0
SAO PAULO,VOTUPORANGA,I/AUDI A3 SB HIBRIDO,2024,1.0
SERGIPE,ARACAJU,AUDI/Q3 2.0 TFSI,2024,5.0
SERGIPE,ARACAJU,I/AUDI A3 SEDAN 2.0,2024,1.0
SERGIPE,ARACAJU,I/AUDI A5 2.0 SB QUATTRO,2024,1.0
SERGIPE,ARACAJU,I/AUDI Q3 2.0 TFSI,2024,2.0
SERGIPE,ARACAJU,I/AUDI Q3 SPB 2.0 TFSI,2024,3.0
SERGIPE,ARACAJU,I/AUDI Q5 2.0 TFSI,2024,1.0
SERGIPE,ARACAJU,I/AUDI Q5 P-HIBRIDO,2024,1.0
SERGIPE,ARACAJU,I/AUDI Q5 SB P-HIBRIDO,2024,3.0
SERGIPE,ARACAJU,I/AUDI Q7 HIBRIDO,2024,2.0
SERGIPE,ARACAJU,I/AUDI Q8 SB HIBRIDO,2024,1.0
SERGIPE,ITABAIANA,I/AUDI A5 2.0 SB QUATTRO,2024,1.0
SERGIPE,ITABAIANA,I/AUDI Q3 SPB 2.0 TFSI,2024,1.0
SERGIPE,LAGARTO,AUDI/Q3 2.0 TFSI,2024,1.0
SERGIPE,LAGARTO,I/AUDI Q5 SB P-HIBRIDO,2024,1.0
SERGIPE,SAO CRISTOVAO,I/AUDI Q6 ETRON QUATTRO,2024,1.0
